gene_id	gene_name	baseMean	mean_MM1S_coculture	mean_MM1S_monoculture	log2FoldChange	dispersion_method_of_moments	stat	pvalue	padj	welch_logCPM_pvalue	comparison	status
ENSG00000280670	CCDC163	226.20105596534054	227.64131477920856	224.76079715147253	0.018331473541037972	0.0019407238052855757	0.1952600129687536	0.8451893995306865	0.8712372847231067	0.9594792835290066	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000188921	HACD4	52.00120879302417	51.03717870783629	52.96523887821204	-0.05298764720503702	0.034459561962606085	-0.19445333725386732	0.8458209297580208	0.8718350719803948	0.9383017530038409	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000232389	AL583856.1	40.14349142429578	40.85673750763604	39.43024534095553	0.05064044457580694	0.025033094262237283	0.19294408036333366	0.8470027624534404	0.872999979289789	0.8306032292592269	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000138439	FAM117B	197.7303808621265	196.3348748162994	199.1258869079536	-0.020312960132436008	0.002994894200419473	-0.19231901857030242	0.8474923217974012	0.873451266549509	0.8377031022348266	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000278876	AC145207.9	10.172319947606637	10.52442926332086	9.820210631892417	0.09523155317191298	0.08323450954763652	0.1921409760769146	0.847631778574107	0.8735416944414424	0.846951004857453	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000277245	AC084782.3	143.06595624884173	144.35396715096599	141.77794534671744	0.02588715106415081	0.006133339434873823	0.19201300552796932	0.8477320180430362	0.8735916976856156	0.8731362252050077	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000252464	RN7SKP70	7.397164164551515	7.695116513462363	7.099211815640665	0.10891466977618038	0.10995781092667646	0.190019316683816	0.8492939937740622	0.8751479287968329	0.8123610599662614	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000108387	4-Sep	7.956317926461355	7.633166969365867	8.279468883556842	-0.11031643423500606	0.12496209817725912	-0.18982792591029538	0.8494439720456551	0.8752490777663126	0.9468828150950336	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000110080	ST3GAL4	82.8524557280631	84.24825211377426	81.45665934235197	0.04832243429845499	0.035078846313174816	0.1890619640603984	0.8500442520944922	0.8758141675081168	0.8181657782870394	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000257303	AC073896.2	13.647263618732195	13.94559621180597	13.348931025658421	0.060855127846156105	0.004103687816033388	0.18886822084692456	0.8501961013643475	0.875917191103702	0.941270123313148	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000201785	SNORD117	13.803612508060452	14.142654380977541	13.46457063514336	0.06840588905595713	0.02506031111130524	0.1883975727452161	0.850565002299001	0.8762438066499406	0.8368420213493343	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000265478	AC107982.3	14.080456767051727	14.490619771533114	13.670293762570338	0.08119036434533287	0.0656539010630201	0.18808259512532272	0.8508119046867234	0.8764447083041682	0.8204331634749795	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000162976	PQLC3	394.0104786709779	391.1137788207393	396.9071785212165	-0.021186406133285027	0.00666321898751313	-0.18753326525245545	0.8512425444171605	0.8768348467953566	0.8720853987473757	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000106484	MEST	692.2312198274245	690.1577865219224	694.3046531329268	-0.008636368030839187	0.0001	-0.18661152741571377	0.8519652279508925	0.8775257433574318	0.7517136036085146	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000264520	AC005154.4	16.118818911924727	16.57588350593087	15.661754317918584	0.07937641794418096	0.07027119999440207	0.186541217921029	0.8520203588380715	0.8775290171423089	0.8059722995707672	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000125841	NRSN2	12.58718005416082	12.311787923265554	12.862572185056086	-0.060725919322528674	0.0001	-0.18633231501657344	0.8521841674725689	0.8776442151563417	0.7372839146227483	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000226107	AC004383.1	9.377603679306942	9.783656507027727	8.971550851586157	0.118680753466329	0.1926066145938092	0.18580828597620566	0.8525951064217321	0.8780138972423776	0.8075964702937662	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000250182	EEF1A1P13	14.389598997386862	14.806966592315376	13.972231402458346	0.0809010287247133	0.06981739936560154	0.1855305469271962	0.8528129231642008	0.8781846665345677	0.8397182061385935	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000213123	TCTEX1D2	15.661512007816413	15.357280279736722	15.965743735896103	-0.05432232587030614	0.0001	-0.1852093656789225	0.8530648234286067	0.8783905103957934	0.8521411349695404	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000186868	MAPT	98.74103520311975	100.14201477118543	97.3400556350541	0.040735579857170745	0.025371147280032504	0.1836703795058033	0.8542720472840097	0.8795799543233287	0.9361705874216926	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000172974	AC007318.1	349.3854527165119	351.21528509911286	347.5556203339109	0.015090162518516954	0.0020411642157855824	0.18301937858700365	0.8547828135147946	0.8800114620741459	0.926735256103199	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000241324	AC004930.1	20.03216239779098	20.48471352947347	19.579611266108486	0.06360742905087532	0.03838936101975471	0.18294780534828897	0.8548389725956369	0.8800114620741459	0.8665596557690798	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000279148	AC126474.1	46.13508980154239	46.92796767398994	45.342211929094844	0.04906139197243567	0.0303851967829338	0.18293701691772352	0.8548474376716942	0.8800114620741459	0.8220155942582115	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000248375	AC104066.1	26.361076768334204	25.817138226096272	26.905015310572136	-0.0584373243922278	0.036402935966709474	-0.1828034885673718	0.8549522112578318	0.8800656834880881	0.963660524188788	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000176054	RPL23P2	13.370138633593106	12.63868979462711	14.101587472559098	-0.1523038106366431	0.42859573765357284	-0.18268752281902761	0.8550432063489675	0.8801057159317739	0.9382308045651698	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000227719	AC006042.1	20.86106103212521	21.564252180313037	20.15786988393739	0.0950193513587435	0.14840513767848862	0.1825430496754792	0.8551565730954745	0.880168769493368	0.75817198870654	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000267595	AC060780.3	16.119751745870193	16.422987620829385	15.816515870911005	0.052651261532018614	0.0001	0.18203687199088583	0.85555378964036	0.8805239495987887	0.9515229460625415	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000151500	THYN1	659.1336060731287	657.1640909817719	661.1031211644855	-0.008615140504373328	0.0001	-0.18193317023745034	0.8556351728023777	0.8805540549445537	0.6497257189697238	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000253330	AC024451.2	13.28273841581364	12.875932920433797	13.68954391119348	-0.08518870066341268	0.08620211399429796	-0.1814682402081019	0.8560000599004022	0.880875899340666	0.8972594964116665	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000057468	MSH4	28.87628633021571	29.277155953801806	28.475416706629616	0.03937655790745113	0.0001	0.18089643267991937	0.8564488689689529	0.8812840600520612	0.9139000654466359	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000140463	BBS4	255.91533579995465	254.7192046470425	257.11146695286675	-0.013459920362255476	0.0001	-0.18066880503641639	0.8566275457746361	0.8814016759681941	0.5073512076858342	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000255045	AP000866.5	10.750344133314144	11.006215683501383	10.494472583126901	0.0656350206486451	0.006266744841481861	0.18058875951752454	0.8566903794227272	0.8814016759681941	0.8787690368734131	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000165935	SMCO2	20.84949105406872	20.319295307230668	21.37968680090677	-0.07167084963279642	0.06669163372988461	-0.1805513877592926	0.8567197155908951	0.8814016759681941	0.8625170164640968	MM1S_coculture_vs_MM1S_monoculture	not_significant
