gene_id	gene_name	status	log2FoldChange	padj	pvalue	baseMean	mean_MM1S_coculture	mean_MM1S_monoculture
ENSG00000143942	CHAC2	up	1.07995797525183	0.08289598057121456	0.020552193402945326	819.1288766264533	1112.3379792838502	525.9197739690563
ENSG00000110172	CHORDC1	up	1.0221978391395345	0.08289598057121456	0.020104813730875134	2612.047176712724	3500.7157950109086	1723.378558414539
ENSG00000169607	CKAP2L	up	1.0707238049691679	0.08289598057121456	0.019720717319390704	1985.923542618744	2690.984775955416	1280.8623092820724
ENSG00000268942	CKS1BP3	up	1.0290172592706899	0.08289598057121456	0.034497060397179195	61.82079579931483	83.14961340264905	40.491978195980614
ENSG00000155962	CLIC2	up	1.2782550102201917	0.08289598057121456	0.018876038495482906	236.4341476264789	335.0309389129712	137.8373563399866
ENSG00000164237	CMBL	up	1.024403009413067	0.08289598057121456	0.023297452410523143	92.2598740731026	123.87519823548952	60.64454991071566
ENSG00000116791	CRYZ	up	1.1806032354610192	0.08289598057121456	0.020214812639864424	345.02264228224107	479.00396272138454	211.04132184309745
ENSG00000169245	CXCL10	up	1.2306877382525716	0.08289598057121456	0.018215891563672596	639.4696349580713	897.0012026689583	381.9380672471843
ENSG00000165168	CYBB	up	1.0746032377480446	0.08289598057121456	0.02038425677097264	1507.237528720508	2044.1648665954187	970.3101908455974
ENSG00000001630	CYP51A1	up	1.0519465947160558	0.08289598057121456	0.022429612189632523	200.26230737121986	270.3763572877943	130.1482574546454
ENSG00000145358	DDIT4L	up	2.2550613097677283	0.08289598057121456	0.00971682427315889	85.69822086708609	142.03672521364663	29.35971652052554
ENSG00000024526	DEPDC1	up	1.0341347489443646	0.08289598057121456	0.02059437307989194	1943.4183685806865	2611.75165018989	1275.0850869714832
ENSG00000139734	DIAPH3	up	1.0803568785613693	0.08289598057121456	0.021350294961107776	666.6613672077958	905.408087486498	427.91464692909364
ENSG00000126787	DLGAP5	up	1.1666786334021197	0.08289598057121456	0.01928342348076154	2080.330030712891	2878.653581807244	1282.0064796185386
ENSG00000162616	DNAJB4	up	1.604783696346018	0.08289598057121456	0.01499850334089909	268.5911362054645	404.51832880025313	132.66394361067591
ENSG00000247400	DNAJC3-DT	up	1.4491477924796028	0.08289598057121456	0.01973974240485702	49.05516923522373	72.04252943671071	26.067809033736737
ENSG00000196205	EEF1A1P5	up	1.4183345347902678	0.08289598057121456	0.015862470585620198	8114.667297276575	11810.732911085526	4418.601683467626
ENSG00000128692	EIF2S2P4	up	1.4797572129269576	0.08289598057121456	0.016070760635583353	495.8735806634133	730.2407053621482	261.5064559646784
ENSG00000134531	EMP1	up	1.0634445090854547	0.08289598057121456	0.020306243530431752	604.443037546741	817.8264568748142	391.05961821866794
ENSG00000089048	ESF1	up	1.272514700968675	0.08289598057121456	0.018270144747991462	1497.9722154467636	2119.073292894558	876.8711379989687
ENSG00000196482	ESRRG	up	1.2687207748670313	0.08289598057121456	0.035113063188256625	32.12009471787167	45.60524128334669	18.63494815239665
ENSG00000006468	ETV1	up	1.1249950076648287	0.08289598057121456	0.030708063301188138	31.68672757617072	43.63664442769481	19.736810724646627
ENSG00000126860	EVI2A	up	1.201451993604807	0.08289598057121456	0.01875986118964044	2305.9229328361757	3214.390967625248	1397.454898047103
ENSG00000116903	EXOC8	up	1.042254439774756	0.08289598057121456	0.020530473139922532	2115.161466623365	2847.78606888651	1382.5368643602205
ENSG00000135063	FAM189A2	up	1.2134321648961781	0.08289598057121456	0.03041115809641353	21.958055017973283	30.882621931736523	13.033488104210045
ENSG00000188732	FAM221A	up	2.8894793643442176	0.08289598057121456	0.0060540340768968845	27.416171104848377	48.69356174647326	6.1387804632235
ENSG00000279516	FAM230C	up	1.473818471249186	0.08289598057121456	0.02207684952668521	58.52199176203021	86.29525159613434	30.748731927926084
ENSG00000172717	FAM71D	up	1.0871254469209999	0.08289598057121456	0.028893574901587955	64.92508879347967	88.4714616715371	41.37871591542226
ENSG00000026103	FAS	up	1.2075948131665517	0.08289598057121456	0.02018363408024167	436.46705443860327	609.3676100541009	263.56649882310575
ENSG00000204923	FBXO48	up	1.2309589391064162	0.08289598057121456	0.018488558296228856	608.3355532738829	853.3863442058804	363.28476234188537
ENSG00000139132	FGD4	up	1.2493629961815913	0.08289598057121456	0.01795415079563239	1818.2357092041882	2559.9565949845	1076.5148234238764
ENSG00000102678	FGF9	up	1.2998171906014266	0.08289598057121456	0.028377766874587658	65.00789202422693	92.67157246442385	37.344211584030006
