gene_id	gene_name	baseMean	mean_HUVEC_MM1S	mean_MM1S_coculture	log2FoldChange	dispersion_method_of_moments	stat	pvalue	padj	welch_logCPM_pvalue	comparison	status
ENSG00000107984	DKK1	100.88704814745103	79.89843181994046	102.57643300033692	-0.35847525128711566	0.023672576842062924	-1.632677957451602	0.10253674574074527	0.3338340035076497	0.0148770283954627	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000268006	PTOV1-AS1	19.99978893367491	10.42504496681986	21.373400278888425	-1.0015382908598756	0.20257664493732305	-1.632647078136452	0.10254324378823797	0.3338340035076497	0.10097606852494102	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000186162	CIDECP	274.80310667926835	297.18937432499325	256.60942993287836	0.21142520270121773	0.008461553085726346	1.6326353077451354	0.10254572076107057	0.3338340035076497	0.1543663133156872	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000132334	PTPRE	641.0679877465636	580.0906996919463	653.982489624525	-0.17283313199903938	0.006456075242009154	-1.6321473724132356	0.10264844424958502	0.3340688652895859	0.03771585449625011	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000251301	LINC02384	29.951941149926558	30.6821127338672	20.738408719199136	0.5540430039397984	0.04347091554774461	1.6321120425533209	0.10265588531063359	0.3340688652895859	0.09468550766930094	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000143179	UCK2	3587.0387417170878	2994.2546287750542	3628.66522442562	-0.27719993709622004	0.020491931830099567	-1.6318017301396304	0.10272126074657512	0.3342078375125483	0.0021725194247891673	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000011021	CLCN6	564.783620572659	656.0136722917177	544.6289147149164	0.2682276107034009	0.017795097795913196	1.631728817329589	0.10273662654315062	0.3342078375125483	0.0020006997853257366	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000228784	LINC00954	19.733160301596445	7.013296955331312	18.60946980776097	-1.3467697217549524	0.3985461338145353	-1.631205953613045	0.10284686949695815	0.3345045414899214	0.04364440503928474	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000198517	MAFK	812.0277175136694	818.0050147993024	625.824149051316	0.38608175008926016	0.03897706770861124	1.6309236092192119	0.10290643937669731	0.334633202283578	0.015894267965622252	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000234492	RPL34-AS1	8.438722037616163	11.46154787058015	5.89068502900727	0.9043616022904863	0.10158249891572839	1.630822846606516	0.10292770522216012	0.334633202283578	0.17057687582220937	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000237017	AC245052.4	37.82701716284911	42.153248244659075	25.017183245720542	0.741186529974905	0.1175867913255225	1.6305931745537983	0.10297619033391973	0.334633202283578	0.15633481400639798	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000168137	SETD5	4290.709231066245	4234.544532266219	4369.18887214849	-0.04515342167463837	0.0003201490447103743	-1.630579957199955	0.10297898114712332	0.334633202283578	0.00284490341923266	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000237973	MTCO1P12	681.1649268258999	626.5256228057548	311.33883661458395	1.0077237851748624	0.27286210895605056	1.6305673655552655	0.10298163989925396	0.334633202283578	0.02117891002452639	HUVEC_MM1S_vs_MM1S_coculture	not_significant
