gene_id	gene_name	MM1S monoculture-1	MM1S monoculture-2	MM1S monoculture-3	MM1S cocultured-1	MM1S cocultured-2	MM1S cocultured-3	HUVEC-MM1S-1	HUVEC-MM1S-2	HUVEC-MM1S-3
ENSG00000196391	ZNF774	30.58917222973002	67.43567098813273	44.01535743370635	45.440164249549355	48.83762065056559	69.44800696977184	36.90459157651201	60.1948543765367	59.96541032498283
ENSG00000196396	PTPN1	2038.8348273120055	2050.974545225278	1949.7613738876946	2156.7248328073147	2129.7162410726373	2158.3138416074403	2285.3843417747316	2386.0215681593168	2392.191547607351
ENSG00000196405	EVL	23.939352179788713	18.6029437208642	23.792085099300728	16.82969046279606	16.499196165731618	16.276876633540272	4.500559948355123	12.807415824795044	3.212432695981223
ENSG00000196407	THEM5	458.8375834459503	471.27457426189306	456.808033906574	339.9597473484804	310.84485576238365	353.7507855022753	173.72161400650776	197.23420370184368	183.1086636709297
ENSG00000196411	EPHB4	42.55884831962438	17.827821065828193	20.223272334405618	4.207422615699015	5.939710619663382	0.0	2.700335969013074	11.52667424231554	6.424865391962446
ENSG00000196417	ZNF765	780.6888738631097	752.6440980399641	699.4873019194414	985.3783765967091	997.2114162568189	989.6340993192487	847.0053822804342	873.465759251022	741.0011418730021
ENSG00000196418	ZNF124	250.03323387779324	275.94366519281897	281.9362084267136	399.70514849140636	382.7813510449735	431.8797933432686	274.53415684966257	324.0276203673146	303.0394843208954
ENSG00000196419	XRCC6	12887.351256786256	12653.1022208078	13283.121110939597	14608.171321706977	14816.278156826993	15252.518530736139	14928.357348693946	15760.805913992781	15378.986126560774
ENSG00000196421	C20orf204	39.898920299647855	26.354170271224284	10.706438294685327	11.780783323957241	9.89951769943897	10.85125108902685	17.102127803749468	19.211123737192565	4.283243594641631
ENSG00000196422	PPP1R26	891.0758866921354	858.8359017798972	950.4937997170641	519.1959507772584	537.8737950028507	601.1593103320874	466.2580106495908	427.76768854815447	496.85625697842914
ENSG00000196427	NBPF4	15.959568119859142	15.502453100720166	52.3425872184616	14.30523689337665	23.758842478653527	27.128127722567122	18.002239793420493	14.088157407274547	17.132974378566523
ENSG00000196428	TSC22D2	708.8708173237435	624.7488599590228	582.9060849328679	763.2264624878012	695.606110347245	710.7569463312586	930.7157973198396	815.8323880394443	911.2600747600069
ENSG00000196436	NPIPB15	90.4375526792018	108.51717170504116	105.87477869188824	60.58688566606581	66.65675250955573	52.086005227328876	58.507279328616605	53.79114646413918	54.61135583168079
ENSG00000196440	ARMCX4	23.939352179788713	59.68444443777264	26.1712936092308	41.23274163385034	45.53778141741926	58.596755880744986	33.30414361782792	39.70298905686464	47.115679541057936
ENSG00000196449	YRDC	900.3856347620532	956.5013563144342	982.6131146011201	596.6125269061203	627.6294221444307	649.9899402327082	847.9054942701054	929.8183888801202	838.4449336510992
ENSG00000196453	ZNF777	1541.4282875763954	1511.4891773202162	1527.4518633751068	829.7037398158457	906.1358534219804	826.8653329838459	1061.2320358221382	1101.4377609323737	1070.8108986604077
ENSG00000196455	PIK3R4	1493.549583216818	1410.7232321655351	1354.9592464051766	1771.324921209285	1717.896304775976	1859.904436659202	1783.1218515383	1699.5440799503024	1738.996899424502
ENSG00000196456	ZNF775	333.8209665070537	320.90077918490744	285.50502119160876	135.47900822550827	129.3536979393359	110.68276110807386	130.5162385022986	147.285281985143	117.78919885264484
ENSG00000196458	ZNF605	152.9458611486501	146.49818180180557	155.83815740041976	221.31042958576816	259.367363725301	255.00440059213096	149.4185902853901	135.75860774282745	157.40920210307993
ENSG00000196459	TRAPPC2	607.7935525646357	541.8107358701698	587.664501952728	950.8775111479773	932.534567287151	877.8662131022721	749.7932873959636	831.2012870291983	792.4000650087016
ENSG00000196465	MYL6B	430.9083392361968	416.2408657543365	411.6030722179026	366.8872520889541	385.42122243149055	358.091285937886	510.363498143471	521.2618240691583	522.555718546279
ENSG00000196466	ZNF799	125.01661693889662	98.44057718957305	105.87477869188824	182.60214152133722	201.950161068555	197.49276982028866	250.23113312854488	195.95346211936416	175.61298738030686
ENSG00000196470	SIAH1	176.88521332843882	189.90505048382204	220.07678716853175	338.27677830220074	298.9654345230569	370.02766213581555	294.3366206224251	283.04388972797045	259.13623747581863
ENSG00000196476	C20orf96	279.292442097535	235.63728713094653	277.1777914068535	185.96807961389644	199.9702575286672	164.9390165532081	278.13460480834664	268.9557323206959	325.52651319276396
ENSG00000196482	ESRRG	9.309748069917832	28.679538236332306	15.464855314545474	41.23274163385034	44.21784572416073	45.575254573912765	103.51287881216784	101.17858501588084	132.78055143389057
ENSG00000196497	IPO4	19.949460149823928	16.277575755756175	19.033668079440584	12.622267847097044	14.519292625843823	9.766125980124164	19.802463772762543	14.088157407274547	7.495676290622853
ENSG00000196498	NCOR2	2727.756184485925	2623.015064641852	2464.8600162875555	1531.5018321144412	1542.3448575725915	1519.1751524637589	1669.7077408397508	1772.546350151634	1785.0417680668995
ENSG00000196502	SULT1A1	524.0058199353751	515.4565655989455	452.04961688671386	302.0929438071892	285.7660775904716	292.9837794037249	387.04815555854066	386.7839579088103	398.34165430167167
ENSG00000196504	PRPF40A	6246.8409549148655	6350.579912710016	6360.81395129805	8230.560120830412	8596.081202346173	8864.387014626032	8298.132432777176	8770.518356819646	8422.998528862767
