gene_id	gene_name	baseMean	mean_MM1S_coculture	mean_MM1S_monoculture	log2FoldChange	dispersion_method_of_moments	stat	pvalue	padj	welch_logCPM_pvalue	comparison	status
ENSG00000144331	ZNF385B	109.45470529391088	119.5955431578267	123.28349082835602	-0.04363630072885984	0.03215103314754053	-0.18440698126247312	0.8536941934834796	0.8939853442634639	0.7107464956373735	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000279442	AP000542.2	10.2247914551424	10.023074150751997	10.694529596770266	-0.08923767935708025	0.07690164772172868	-0.18423494761470166	0.8538291444661883	0.8940241478093508	0.834858992540216	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000267595	AC060780.3	15.125470657174608	15.726355835644037	15.125543741684254	0.054432637501510985	0.0001	0.1842300353479971	0.8538329979334396	0.8940241478093508	0.9514670322033577	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000138107	ACTR1A	2226.9018124402796	2122.925872586768	2096.132793348041	0.018319537712220342	0.006660541690913964	0.18412137064121475	0.8539182417311072	0.8940601323844583	0.8540914452812292	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000275772	AC244157.2	53.33512316634326	60.67721289957327	58.51398373547147	0.05193753168485284	0.04079634611920878	0.18396619609212356	0.8540399738879815	0.8940932702997916	0.8337168994406653	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000260034	LCMT1-AS2	27.351857663530502	24.516301122301176	25.570392786855347	-0.05954382898879869	0.03634513459201285	-0.1839513132783412	0.854051649419695	0.8940932702997916	0.8077433252428567	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000259322	AC090607.1	11.601649654637328	13.951620275819911	13.176004943461981	0.07958440340977052	0.06400620190908883	0.18376689596695162	0.8541963270093456	0.8941830233230144	0.7984072958172129	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000265666	RARA-AS1	16.90244193199113	16.86904316958122	17.94046011368108	-0.0863563726775882	0.10333969612238988	-0.18371231073680683	0.854239150716825	0.8941830233230144	0.9767574347296651	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000188124	OR2AG2	25.226225282564542	25.097998774145157	24.345454350123973	0.043049101414463234	0.0001	0.183285193132374	0.8545742517706527	0.894480512619315	0.9102058447390636	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000267575	AC006504.5	137.5502333702345	157.09174091356422	163.8030706852163	-0.06016751544359007	0.0718663801558894	-0.18279187688648402	0.8549613225333595	0.8948323597902756	0.663651869061466	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000234636	MED14OS	24.11222140913848	26.023933526703587	27.495387071662957	-0.0778943827942871	0.09461976322046951	-0.1824710715831409	0.8552130547582707	0.8950425234510805	0.8735075090178226	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000274213	AC015912.3	12.05408548197022	7.699226877178411	8.469229246710334	-0.12949613396496618	0.24663655117206237	-0.18237147410371435	0.8552912107515898	0.8950710127761844	0.8951035851301179	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000187653	TMSB4XP8	197.91327755407164	225.03457089442406	218.73693131007258	0.04085774650187547	0.031939984564355386	0.18170662159566775	0.8558129692038854	0.8955637055808895	0.6925382498552213	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000141198	TOM1L1	319.58373414125	376.11423819351876	362.4648061106106	0.053257875163795924	0.059288527523188875	0.18158550676770463	0.855908023673102	0.8955949490317822	0.7490246446994505	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000101000	PROCR	6.54589325672421	4.566481018559546	5.150097033414402	-0.15729158926882175	0.3538398476875394	-0.181538706577165	0.8559447543953099	0.8955949490317822	0.7917487401256648	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000159335	PTMS	579.8937010502066	722.9062340307164	687.8738583934122	0.07161371982910746	0.11137490585848017	0.18102032778794594	0.8563516203303301	0.8959673150788813	0.5711966911557845	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000165935	SMCO2	20.904011705565157	19.45257268131627	20.44693626846112	-0.07016446923601823	0.05967802140188045	-0.18074190483500227	0.8565701651299472	0.8961426154568413	0.8625524205711699	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000247735	AC120114.1	18.249439885642627	22.024433490976293	21.031176874928793	0.0650636433796464	0.04805051533869641	0.1806639724440517	0.8566313392080407	0.8961445613122963	0.7579883885350126	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000102409	BEX4	94.12029816308967	87.14814790779361	84.7986435101397	0.03920080693982776	0.022384453818180997	0.18060960505403026	0.8566740161318651	0.8961445613122963	0.9086010275758274	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000262171	AC130651.1	9.62284203384112	11.350221495002067	10.712476445044281	0.079809070732776	0.05408056222555511	0.1805172203805714	0.8567465365511299	0.8961670765960122	0.8664083127012483	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000172273	HINFP	797.0458282654066	749.5525839641847	759.6463852963801	-0.019285530281502924	0.006931145807126059	-0.18018975554509628	0.85700360069208	0.8963826126398382	0.6615266909435226	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000106400	ZNHIT1	1316.3807282933003	1283.7380176841878	1293.640733112108	-0.01108190073439856	0.001972726774012439	-0.1794501558837596	0.8575842517912423	0.8968861095334177	0.7357125597041057	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000120963	ZNF706	1260.072469063957	1282.7106698839775	1292.0449581656378	-0.010456419249177855	0.0016718432256098948	-0.17939881933275864	0.8576245583848027	0.8968861095334177	0.8018311114354422	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000221962	TMEM14EP	10.133251208082637	7.57821575950472	8.110787413316904	-0.09210849166056898	0.07005254077016143	-0.17938158277358512	0.8576380916519406	0.8968861095334177	0.760128220731213	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000232811	AL360270.1	25.598852993052805	26.398844848068407	27.383410758699796	-0.05186282696638155	0.02390751224416089	-0.1791059584255975	0.8578545035138617	0.8970248575159347	0.9913996053896297	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000046653	GPM6B	65.4353790352744	82.17751096374008	77.81119043168225	0.07827647756848997	0.12525624028977736	0.17908258101324703	0.857872859239333	0.8970248575159347	0.7253728084790816	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000105270	CLIP3	48.80045070581031	51.31837491263973	50.14318239687737	0.033095705572148984	0.005195985480089357	0.17870448808522146	0.8581697449345045	0.897281902048792	0.9118708281699246	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000101310	SEC23B	3785.8900817701683	3854.869972107408	3837.5934484274803	0.006479473696336013	0.0006984040572398608	0.17768266216544856	0.8589722021611678	0.8980674981305451	0.8613725243749168	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000130803	ZNF317	1910.4816031067915	1888.3297531120995	1880.545902556444	0.00595761748108383	0.00028209320499713686	0.1774192622689519	0.859179078220927	0.8981958977523371	0.7375049433305809	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000262979	AC124319.1	8.703481205435992	3.3853210789231447	2.822529846592827	0.22575166696575757	0.8879434563470434	0.17739614296650394	0.8591972367391332	0.8981958977523371	0.7464736334150165	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000230280	HNRNPA1P59	39.78865161364834	44.21850569011938	45.89767488506249	-0.05318052974426459	0.042868374017273746	-0.17731672787138292	0.8592596120451141	0.8982076713145435	0.7805390351628647	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000236830	CBR3-AS1	46.756673923260145	49.46120547397549	47.730735706786476	0.05085547000826342	0.03906627966205846	0.1770786308044872	0.8594466268101056	0.8983497247759925	0.9293044938755044	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000250182	EEF1A1P13	12.222613693374425	14.177496225634357	13.356656838460337	0.08302666172096851	0.08847429760696858	0.17697197665965947	0.8595304015036729	0.8983819204494311	0.8396892265755017	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000243094	AC079203.1	5.760672149961966	2.7253532322938803	2.290033783341688	0.20917457824984736	0.6733010624784984	0.1769092484977087	0.8595796739564522	0.8983819204494311	0.7500106274542674	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000127831	VIL1	8.325512857577603	9.800141534739899	10.62386123323759	-0.11099349104405835	0.19100910953070202	-0.17665545165174792	0.8597790348610399	0.8985368408928369	0.9549104391611379	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000253846	PCDHGA10	12.837226612385258	11.909592826679772	12.561388113436765	-0.0738524493143659	0.047616204879104534	-0.17649251880408895	0.8599070255602069	0.8985497021376958	0.8102369977397189	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000105321	CCDC9	1051.9444983968508	852.3089416403801	885.5797415939455	-0.05521397335656645	0.06941056599887838	-0.1764563435528168	0.8599354432619948	0.8985497021376958	0.462478734817867	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000125841	NRSN2	12.273408975860846	11.790200059421577	12.300814673377879	-0.05872722954969007	0.0001	-0.17643820532127552	0.8599496919349652	0.8985497021376958	0.7373586700462483	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000182318	ZSCAN22	214.341690610135	224.0581809346883	220.99818973937533	0.01979437428612543	0.004592791109093685	0.176379420897185	0.8599958709528199	0.8985497021376958	0.9597661328925569	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000255135	AP002360.1	101.97356196306697	107.37154456861896	109.43396733172995	-0.02732287168905376	0.008232232536782765	-0.17576350763440532	0.8604797399476395	0.8990018115398257	0.7973501992337217	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000285596	AC017116.2	56.6343928974347	59.60945442645601	58.49935513847439	0.02689273979675931	0.0001	0.1756527532481756	0.8605667555105105	0.8990392720163011	0.8550369629366293	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000237892	KLF7-IT1	20.133262311886597	15.308410224362158	14.283488431652941	0.09670555044184928	0.15357177956747428	0.17541979203047983	0.8607497899164398	0.8991471701133859	0.7532333682116665	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000260635	AC092338.1	10.642009291459734	8.754814014923276	8.095039786756438	0.1066996799281198	0.15451971884378918	0.17539105447401468	0.860772369135463	0.8991471701133859	0.8240687782351416	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000231104	AC022395.1	10.63235655649498	7.696283543376065	6.901037088364302	0.14724244793922875	0.38189493398092905	0.17495438789467896	0.8611154738964197	0.8994521054910714	0.7196915291485729	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000278948	AL031587.5	10.008557475297778	10.805671465470454	9.961898303422936	0.11190202780833487	0.20326871097838062	0.17481836269421558	0.8612223591850566	0.899510283385379	0.8563529625784733	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000089163	SIRT4	9.354254784000096	7.406958700922427	6.72534315157474	0.13005678245818492	0.2669517833375303	0.17470548601947475	0.8613110568559297	0.899549459296877	0.906686990921636	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000151952	TMEM132D	71.05233344479888	47.323436561130286	43.53099897052399	0.11919822854984784	0.3141828729097552	0.1745723135161473	0.8614157050905422	0.8996052882603017	0.7427442649440358	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000217512	AL356776.1	9.65439161637296	4.96798697727984	5.6782978733464775	-0.17619962209874923	0.5628920823754354	-0.17444360242788232	0.8615168498143084	0.8996143162750032	0.9389177455491461	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000104490	NCALD	284.9317156357165	401.3383965036128	371.72378660935397	0.110445170795656	0.28659054620082425	0.17435528562799557	0.8615862529058138	0.8996143162750032	0.19897613203883882	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000198933	TBKBP1	8.404251657880078	6.255336732443844	6.747688443275855	-0.1014932543308664	0.10133218917254272	-0.17430714868406658	0.8616240814103981	0.8996143162750032	0.9599572567863036	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000120278	PLEKHG1	50.334697985931484	40.32843217075068	38.091591980425015	0.08128760935513446	0.1315419914766215	0.17430073480797695	0.861629121790507	0.8996143162750032	0.7626341913024053	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000232320	AC009299.2	15.328336783290053	14.453429382463113	15.007529278362142	-0.05249246225726755	0.0001	-0.17374911116746078	0.8620626393497839	0.9000090423197223	0.8496895041700474	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000105186	ANKRD27	1224.9590091116693	1216.9326278032447	1210.4461411962775	0.00770723614974787	0.0005954345458620592	0.17368934478936007	0.8621096118686558	0.9000090423197223	0.9286590630532737	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000180385	EMC3-AS1	310.29965537240747	356.6672960314006	345.79478438630235	0.04459932737114071	0.04475493231762076	0.17354091589626455	0.862226269515366	0.9000773573834814	0.7520500027552635	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000118520	ARG1	22.392742354666737	12.01313267543368	13.427884716774706	-0.15453315185798902	0.4966441863882884	-0.17338218517336515	0.8623510272072881	0.9001541194602717	0.6152240090398299	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000110651	CD81	7.74146207935485	3.40308571487158	3.9898920299647855	-0.2020656065241491	0.7401575116325687	-0.1733141836067302	0.8624044754946086	0.900156441427106	0.9843767389806296	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000279148	AC126474.1	48.24642099481353	44.937654112198636	43.35960025705349	0.05099568913742534	0.04004880281762393	0.17323204582562338	0.8624690354901922	0.900170360555274	0.8219685523516059	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000124733	MEA1	1300.66916602993	1283.146609929851	1274.5321315679255	0.009714476436025497	0.0015000191661931114	0.17264856932373504	0.8629276723026308	0.9005955567985586	0.9736786845522336	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000259797	AC020978.1	7.6367416271796	8.438789901979806	9.344979031576132	-0.13930859511296564	0.3649706936977116	-0.17219432459070258	0.8632847595611985	0.900914726513982	0.9374391898718715	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000269609	RPARP-AS1	244.827442528478	304.7039633081719	323.72919804864483	-0.08724031997666509	0.18316859007977138	-0.17156348371346636	0.8637807174927066	0.9013787736638559	0.2748672021844709	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000229127	AC007038.1	76.8946021436222	92.93121350475208	98.01382156401341	-0.07642154388221688	0.1328107664502934	-0.17141869611212257	0.8638945549821038	0.901434810919796	0.6587897583314437	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000148218	ALAD	1131.3799389980634	1067.8538018124318	1052.0906459137095	0.0214450176689839	0.010343289560876226	0.17136469871776724	0.8639370104996986	0.901434810919796	0.8356830323098786	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000172974	AC007318.1	348.87663271265797	336.4195566998305	332.36333156379305	0.017474221969547128	0.004517838662838934	0.17124693335825295	0.8640296050207152	0.9014759779864153	0.9265484662139535	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000145708	CRHBP	26.065594279138136	20.70744113152011	19.54730470507039	0.08116227317831767	0.11348574406741617	0.17118403178983244	0.8640790629490229	0.9014759779864153	0.6275266495899848	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000243738	RN7SL181P	6.377292303781993	6.952158834356827	7.727904286616847	-0.1428665873853061	0.3750596268164239	-0.171021602748763	0.8642067792997905	0.9014901851758873	0.9875165546133181	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000165588	OTX2	29.772908583595438	23.392996774727923	22.10056744485817	0.08022881927140169	0.11563286520647716	0.1709765353385216	0.8642422159882535	0.9014901851758873	0.7544408926879083	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000203930	LINC00632	23.390872189830155	22.2990416644182	21.30044398173384	0.0646156665547392	0.05807129696582526	0.17097098538121738	0.8642465799612004	0.9014901851758873	0.8775542952102947	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000105185	PDCD5	1795.953925602431	1669.946734638808	1695.1606316015386	-0.021613478419422266	0.010942059992019033	-0.17082970884096685	0.8643576681556235	0.9014993810349973	0.5421289719667494	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000164776	PHKG1	58.149214487827	46.48052242146927	44.204973818361744	0.07162740340016818	0.10487265037731174	0.17082929137758918	0.8643579964182934	0.9014993810349973	0.7198211403661912	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000168014	C2CD3	1555.237744913837	1588.272624782363	1597.7197913888358	-0.008553155172356865	0.001188841399057997	-0.17036954162623283	0.8647195241968076	0.9018229198047775	0.669165399948234	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000253649	PRSS51	18.28644878393142	20.52592445500957	21.600646826878123	-0.07191936065379602	0.08280284164365447	-0.1698534040123352	0.8651254267457315	0.9021926962318402	0.9380104756669256	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000205808	PLPP6	163.25101366641627	190.47268056731028	198.44452709895805	-0.05899994197063976	0.08244732894657301	-0.16924788863618234	0.8656016633880848	0.9025987642796632	0.4516341196413558	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000225329	LHFPL3-AS2	9.603500954664435	11.627773002246323	12.376440995119346	-0.08641923681782948	0.10788208673896288	-0.1692277072973752	0.8656175368124489	0.9025987642796632	0.7890576405084666	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000025434	NR1H3	30.509075280125394	31.02715640885165	30.25548592679561	0.035751281803378845	0.0001	0.16909190517478268	0.8657243519839694	0.9026565822602524	0.8515330680975169	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000179038	AP001885.1	15.025634608945966	14.177496225634357	14.711062141755226	-0.05151500985159408	0.0001	-0.16890751992449252	0.8658693841445451	0.9027542383608478	0.7943883783348545	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000143067	ZNF697	75.71683683057832	53.868098136027776	49.970453636799135	0.10732130786774376	0.2730771541627328	0.16855103575690092	0.8661497971920389	0.9029534720230945	0.6776820208721615	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000156587	UBE2L6	1999.9724516421766	1613.8563646609894	1544.3824762422757	0.06346199242937015	0.10155343648800962	0.16853394225055	0.8661632434924773	0.9029534720230945	0.3802035116927929	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000256223	ZNF10	41.47395566788134	34.735713251709804	32.67048491316567	0.0871383150544956	0.16392076992397628	0.16830384667388085	0.866344247823005	0.9030885909949975	0.740415149406671	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000211701	TRGV1	35.896113115429465	42.37310958666452	44.31813354358311	-0.06400950927349874	0.08152975848280566	-0.16821818512258432	0.8664116351412947	0.9031052651010126	0.7091217908862122	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000166526	ZNF3	1941.7924097597715	1848.9061439066043	1868.1542867416774	-0.014937599220706801	0.005176426694353659	-0.16775220897442703	0.8667782212982077	0.9034337890197749	0.6921637445144928	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000188603	CLN3	132.4344168731455	139.84317785626249	137.07299357227984	0.028761647619386575	0.014013857147138143	0.167650330692834	0.8668583733575221	0.9034637444405276	0.9296469044459753	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000101162	TUBB1	41.65011986741593	49.409425283411316	47.35389073044538	0.06067606413383215	0.07413386868106411	0.16747184488024106	0.8669987991811685	0.9035378315369782	0.7790043914495495	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000018236	CNTN1	382.4418834861133	402.86568472903326	409.474053266967	-0.023444250599049934	0.011671163695773553	-0.1674292762211564	0.8670322911971811	0.9035378315369782	0.7738862917759678	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000147010	SH3KBP1	1736.8510402543334	1966.2801856391222	2028.90622665649	-0.04522195267243153	0.052165015153627044	-0.1672849306640866	0.8671458606504945	0.9036025977947783	0.2738928598010305	MM1S_coculture_vs_MM1S_monoculture	not_significant
