Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,TNF-alpha Signaling via NF-kB,-0.3251327887353208,-1.7349793437781378,1.000000e-03,7.106134e-03,2.800000e-02,49/163,20.28%,FOS;FOSB;DUSP1;DUSP2;KLF4;LAMB3;IER2;IRF1;MYC;NFKBIA;KDM6B;PER1;YRDC;TAP1;ATF3;NINJ1;KLF10;IFNGR2;CEBPB;RHOB;NR4A1;SLC2A6;TRIB1;DENND5A;TNIP2;IL15RA;EHD1;RELA;TNIP1;NR4A2;BCL3;RELB;KLF2;KLF6;MAP2K3;NFKB2;IRS2;DUSP5;FOSL2;ETS2;ZC3H12A;TNFSF9;F2RL1;TRAF1;CCND1;NFKBIE;FJX1;JUN;IL23A
prerank,KRAS Signaling Dn,-0.3669893857993889,-1.7314866022963011,1.000000e-03,6.308506e-03,2.900000e-02,31/78,24.24%,GPR3;WNT16;CCDC106;SLC29A3;COQ8A;GTF3C5;GAMT;MAST3;PDCD1;SPHK2;SIDT1;SPTBN2;KMT2D;CLSTN3;SLC30A3;PDK2;NR4A2;ITGB1BP2;SLC25A23;HSD11B2;DLK2;CELSR2;PTPRJ;CHST2;GP1BA;MAGIX;NRIP2;DTNB;LFNG;KCND1;FGFR3
prerank,Estrogen Response Early,-0.3132490549818352,-1.6890737178103883,2.512563e-03,8.565429e-03,4.500000e-02,74/160,29.36%,FOS;IGFBP4;KLF4;FASN;MYBBP1A;SLC7A5;PPIF;RRP12;MED24;WFS1;AKAP1;MYC;AQP3;CANT1;KLF10;SLC37A1;ABHD2;SCARB1;SYBU;NCOR2;SLC2A1;FAM102A;TJP3;KDM4B;ITPK1;KAZN;RAPGEFL1;MUC1;UNC119;TSKU;MINDY1;TMPRSS3;AMFR;SLC22A5;SLC7A2;RHOD;BLVRB;TBC1D30;SFN;ADCY1;ABCA3;CELSR2;SYNGR1;OVOL2;CCND1;ADCY9;IGF1R;ASB13;NXT1;TPBG;NADSYN1;FHL2;SLC9A3R1;CISH;SLC27A2;DHRS2;HES1;ELF3;SIAH2;SLC1A4;B4GALT1;ESRP2;ANXA9;LRIG1;TGIF2;DHRS3;RARA;ABLIM1;PRSS23;DLC1;PODXL;ABAT;SH3BP5;SCNN1A
prerank,Androgen Response,0.35868476860164805,1.6609464300774648,1.715266e-03,7.122408e-03,6.500000e-02,47/92,30.96%,TMEM50A;APPBP2;HMGCR;INPP4B;ELK4;HMGCS1;IDI1;RPS6KA3;CENPN;SPCS3;GNAI3;FKBP5;SLC38A2;MAP7;GUCY1A1;ITGAV;ACSL3;PDLIM5;LIFR;SRP19;NGLY1;IQGAP2;INSIG1;SMS;ELOVL5;DBI;STK39;VAPA;FADS1;XRCC6;SLC26A2;RAB4A;PIAS1;NCOA4;ALDH1A3;ARID5B;B2M;TSC22D1;DNAJB9;HERC3;LMAN1;GPD1L;CDC14B;GSR;XRCC5;CDK6;PGM3
prerank,Coagulation,-0.3455420737415892,-1.6411236658537545,2.398082e-03,1.218194e-02,7.200000e-02,37/79,32.50%,SIRT2;F12;MST1;BMP1;FURIN;GNB2;CSRP1;SH2B2;MSRB2;PEF1;TIMP1;FYN;LRP1;CTSH;LGMN;CFD;ANXA1;C8G;GP1BA;S100A1;MAFF;C1R;MMP15;SPARC;THBS1;MASP2;PDGFB;RAPGEF3;MMP11;PROC;PRSS23;S100A13;CASP9;GSN;MMP14;CAPN2;LEFTY2
prerank,Myc Targets V1,0.3153409620280698,1.6394214639715239,1.000000e-03,7.810708e-03,8.100000e-02,83/196,23.07%,HNRNPA3;SNRPB2;CBX3;TARDBP;HNRNPU;PSMA4;NAP1L1;SSB;SRSF1;XPO1;PTGES3;CCNA2;SYNCRIP;XPOT;SET;SRSF3;HNRNPA2B1;EIF1AX;CANX;POLE3;USP1;HNRNPR;KPNB1;EIF4E;HDAC2;VBP1;DDX18;HPRT1;NCBP2;CCT5;G3BP1;AP3S1;NCBP1;ORC2;PSMD1;DEK;EIF3J;CLNS1A;YWHAE;CCT4;YWHAQ;TOMM70;HNRNPC;ILF2;SNRPD1;EIF4G2;EIF2S1;ABCE1;SMARCC1;HNRNPD;UBA2;SNRPG;ETF1;PSMC6;HSPD1;EIF2S2;PSMD7;HDGF;ERH;GSPT1;NPM1;HNRNPA1;HSP90AB1;MAD2L1;KPNA2;RRM1;SRPK1;SERBP1;SNRPD3;PABPC1;UBE2L3;DHX15;RAD23B;XRCC6;COPS5;DDX21;VDAC3;PRDX3;STARD7;RSL1D1;RFC4;PSMD14;CCT2
prerank,mTORC1 Signaling,0.3128502318483048,1.6373712520304395,1.669449e-03,6.991481e-03,8.300000e-02,75/193,23.01%,BTG2;ACTR2;STARD4;FGL2;ATP6V1D;HMGCR;SC5D;CCNG1;PSMA4;ADD3;ACTR3;ELOVL6;SKAP2;UFM1;HMGCS1;IDI1;NAMPT;IDH1;CCT6A;UBE2D3;TCEA1;CANX;CYB5B;SSR1;PITPNB;AURKA;HPRT1;DHFR;PSMA3;PRDX1;USO1;EDEM1;ADIPOR2;HSPA4;GSK3B;GMPS;ACSL3;RIT1;HSP90B1;PSAT1;TXNRD1;TBK1;BUB1;CYP51A1;ETF1;PSMC6;HSPD1;EIF2S2;M6PR;INSIG1;SERP1;PIK3R3;RAB1A;UCHL5;ERO1A;PSMD12;ELOVL5;SQLE;GCLC;DAPP1;VLDLR;RRM2;SEC11A;CACYBP;FADS1;PSPH;RDH11;COPS5;CTSC;PSMC2;HSPA9;GLRX;NUP205;PSMD14;SYTL2
prerank,Wnt-beta Catenin Signaling,-0.3917094890165683,-1.583569360074067,2.247191e-02,1.751154e-02,1.100000e-01,22/38,31.51%,KAT2A;MYC;PSEN2;NCSTN;NCOR2;AXIN1;NOTCH1;PPARD;DVL2;MAML1;HDAC5;CSNK1E;JAG2;TP53;WNT5B;FRAT1;NKD1;FZD1;HDAC11;TCF7;AXIN2;HEY1
prerank,Estrogen Response Late,-0.292318053844036,-1.5233975240529416,2.762431e-03,2.810153e-02,1.810000e-01,58/144,24.24%,FOS;IGFBP4;DUSP2;KLF4;SLC7A5;PPIF;WFS1;ISG20;SLC29A1;ABHD2;TSTA3;IDH2;LSR;DCXR;SCARB1;XRCC3;ST14;NCOR2;FAM102A;TJP3;TST;PKP3;ITPK1;MAPK13;RAPGEFL1;SORD;SLC2A8;CDC20;TMPRSS3;AMFR;IMPA2;SLC22A5;LLGL2;PLXNB1;BLVRB;ASS1;SFN;ABCA3;CELSR2;UNC13B;OVOL2;CCND1;DNAJC1;CHST8;NXT1;TPBG;SLC9A3R1;METTL3;CISH;SLC27A2;PTPN6;GINS2;DHRS2;SIAH2;MDK;SLC1A4;GALE;FGFR3
prerank,Hypoxia,-0.28223710027575133,-1.5076306992384803,1.000000e-03,2.867832e-02,1.990000e-01,70/160,32.11%,FOS;DUSP1;PIM1;COL5A1;CITED2;ENO1;ISG20;ATF3;ILVBL;HMOX1;SLC37A4;SCARB1;NDRG1;GRHPR;MT2A;SLC2A1;ANKZF1;ENO3;GALK1;GAA;GPI;TPST2;KIF5A;KLF6;MIF;HSPA5;ALDOC;PFKL;B3GALT6;IRS2;GYS1;MYH9;FOSL2;SLC25A1;CDKN1C;HK2;NDST1;BCAN;CHST2;PAM;TPBG;JUN;HEXA;MAFF;HDLBP;AK4;TPI1;EFNA3;SIAH2;GPC1;GAPDH;PPFIA4;KDELR3;STBD1;IDS;PDGFB;ALDOA;ADM;PFKFB3;PLAUR;SDC3;TNFAIP3;VEGFA;SDC4;HK1;TMEM45A;HOXB9;ENO2;PPP1R15A;PFKP
